station_id,station_name,state,district,city,location,latitude,longitude,operator,govt_private,charger_type,ac_dc,power_kw,connector_rating,num_connectors,source_record_count,source,data_date,status,usage_cost,review_flag
BEE-14.367004-76.925374,Sy.No.244/4B Mulakaledu Village Settur Mandal,Andhra Pradesh,Ananthapuramu,Anantapur,Sy.No.244/4B Mulakaledu Village Settur Mandal,14.367004,76.925374,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-14.341000-77.229604,Sy.No.263/2A2 Kambadur Village And Mandal Kalyandurg,Andhra Pradesh,Ananthapuramu,Anantapur,Sy.No.263/2A2 Kambadur Village And Mandal Kalyandurg,14.341,77.229604,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-14.688920-77.578210,Sy.No.54/1A55/1A A.Narayanapuram Panchyat Papampet Village,Andhra Pradesh,Ananthapuramu,Anantapur,Sy.No.54/1A55/1A A.Narayanapuram Panchyat Papampet Village,14.68892,77.57821,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-14.794460-77.598420,Royal Filling Station Lolur,Andhra Pradesh,Y.S.R Kadapa,Anantapur,Royal Filling Station Lolur,14.79446,77.59842,HPCL,Govt.,Type-II AC,AC,7.4,7.4,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-14.506871-77.201487,Battuvanipalli,Andhra Pradesh,Ananthapuramu,Ananthapuramu,Battuvanipalli,14.506871,77.201487,HPCL,Govt.,Type-II AC,AC,7.0,7,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-14.715614-77.132404,Beluguppa,Andhra Pradesh,Ananthapuramu,Ananthapuramu,Beluguppa,14.715614,77.132404,HPCL,Govt.,Type-II AC,AC,7.0,7,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-15.184945-77.381876,Guntakal,Andhra Pradesh,Ananthapuramu,Ananthapuramu,Guntakal,15.184945,77.381876,HPCL,Govt.,Type-II AC,AC,7.0,7,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-14.823732-77.576448,Kalluru,Andhra Pradesh,Ananthapuramu,Ananthapuramu,Kalluru,14.823732,77.576448,HPCL,Govt.,CCS-II,DC,60.0,60,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-14.615992-77.600427,Raptadu,Andhra Pradesh,Ananthapuramu,Ananthapuramu,Raptadu,14.615992,77.600427,HPCL,Govt.,CCS-II,DC,30.0,30,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-14.283000-77.009100,Bandamedapally,Andhra Pradesh,Y.S.R Kadapa,Ananthapuramu,Bandamedapally,14.283,77.0091,HPCL,Govt.,Type-II AC,AC,7.0,7,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-15.164991-77.633490,Karidikonda,Andhra Pradesh,Y.S.R Kadapa,Ananthapuramu,Karidikonda,15.164991,77.63349,HPCL,Govt.,CCS-II,DC,30.0,30,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-15.339539-80.073355,Ms/Hsd Vyshnavi &Co Ananthavaram Village,Andhra Pradesh,Guntur,Ananthavaram,Ms/Hsd Vyshnavi &Co Ananthavaram Village,15.339539,80.073355,HPCL,Govt.,Bharat AC-001,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-14.752992-78.555077,"Pnr Function Hall, Chennai-Ballary Highway, D No 7/3109 Sy 622, Beside Iocl Petrol Pump, Korrapadu Road, Andhrakesari Nagar, Proddatur",Andhra Pradesh,Y.S.R Kadapa,Andhrakesari Nagar,"Pnr Function Hall, Chennai-Ballary Highway, D No 7/3109 Sy 622, Beside Iocl Petrol Pump, Korrapadu Road, Andhrakesari Nagar, Proddatur",14.752992,78.555077,Tata Power,Private,Type-II AC; CCS-II,AC+DC,25.0,7.4; 25,2,2,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-14.017995-78.745118,Indian Oil Delearsrayachoty Kadapa Dist. Andhra Pradesh,Andhra Pradesh,Annamayya,Annamaya,Indian Oil Delearsrayachoty Kadapa Dist. Andhra Pradesh,14.017995,78.745118,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-13.642432-78.696801,Indianoil Dealer Survey No. 133/1A Nh-205Chintaparti Village Valmikipuram Mandal,Andhra Pradesh,Annamayya,Annamaya,Indianoil Dealer Survey No. 133/1A Nh-205Chintaparti Village Valmikipuram Mandal,13.642432,78.696801,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-13.809120-78.796930,Pothuvaripalle Village Kalakada Mandal Chittoor District,Andhra Pradesh,Annamayya,Annamaya,Pothuvaripalle Village Kalakada Mandal Chittoor District,13.80912,78.79693,IOCL,Govt.,CCS-II,DC,30.0,30,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-13.638820-78.798200,Survey No.538/2 Kalikirireddivaripalli Village Kalikiri Kandur Road,Andhra Pradesh,Annamayya,Annamaya,Survey No.538/2 Kalikirireddivaripalli Village Kalikiri Kandur Road,13.63882,78.7982,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-13.830000-78.780000,Sy.No-21/2B Kalakada Village Mandal,Andhra Pradesh,Annamayya,Annamaya,Sy.No-21/2B Kalakada Village Mandal,13.83,78.78,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-17.295460-82.417609,Sy No 114 Arempudi Thondangi Annavaram East Godavariandra Pradesh 533408,Andhra Pradesh,East Godavari,Annavaram,Sy No 114 Arempudi Thondangi Annavaram East Godavariandra Pradesh 533408,17.29546,82.417609,Reliance BP,Private,CCS-II,DC,60.0,60,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-16.036901-80.664229,Mshsd Sri Sai Hariharan Filling Station Arumbaka / Guntur District,Andhra Pradesh,Guntur,Arumbaka,Mshsd Sri Sai Hariharan Filling Station Arumbaka / Guntur District,16.036901,80.664229,HPCL,Govt.,Type-II AC,AC,7.4,7.4,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-14.726550-79.038272,"SNO 210,211,212,213, RWNO 9, MYDUKURU ROAD, , City=BADVEL, District=Y.S.R KADAPA, State=Andhra Pradesh",Andhra Pradesh,Y.S.R Kadapa,BADVEL,"SNO 210,211,212,213, RWNO 9, MYDUKURU ROAD, , City=BADVEL, District=Y.S.R KADAPA, State=Andhra Pradesh",14.72655,79.038272,BPCL,Govt.,Type II; CCS,AC+DC,60.0,7; 60,3,2,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-16.951712-82.004001,"526/3,, CANEL ROAD,, , City=BALABHADRAPURAM VILLAGE, District=EAST GODAVARI, State=Andhra Pradesh",Andhra Pradesh,EAST GODAVARI,BALABHADRAPURAM VILLAGE,"526/3,, CANEL ROAD,, , City=BALABHADRAPURAM VILLAGE, District=EAST GODAVARI, State=Andhra Pradesh",16.951712,82.004001,BPCL,Govt.,Bharat AC,AC,3.0,3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-17.168548-81.100390,"BANDIVARIGUDEM VILLAGE, T NARSAPURAM MANDAL, , City=BANDIVARIGUDEM, District=ELURU, State=Andhra Pradesh",Andhra Pradesh,ELURU,BANDIVARIGUDEM,"BANDIVARIGUDEM VILLAGE, T NARSAPURAM MANDAL, , City=BANDIVARIGUDEM, District=ELURU, State=Andhra Pradesh",17.168548,81.10039,BPCL,Govt.,Bharat AC,AC,3.0,3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-15.977546-80.511618,"SY NO. 30-8A1, APIKATLA, , City=BAPATLA, District=BAPATLA, State=Andhra Pradesh",Andhra Pradesh,BAPATLA,BAPATLA,"SY NO. 30-8A1, APIKATLA, , City=BAPATLA, District=BAPATLA, State=Andhra Pradesh",15.977546,80.511618,BPCL,Govt.,Bharat AC,AC,3.0,3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-14.515619-77.766665,"SY.NO.10/1A ON NH-42 RAGHAVAMPALLI, ANANTAPUR DISTRICT, , City=BATHALAPALLI, District=SRI SATHYA SAI, State=Andhra Pradesh",Andhra Pradesh,SRI SATHYA SAI,BATHALAPALLI,"SY.NO.10/1A ON NH-42 RAGHAVAMPALLI, ANANTAPUR DISTRICT, , City=BATHALAPALLI, District=SRI SATHYA SAI, State=Andhra Pradesh",14.515619,77.766665,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-15.538113-79.098187,"SY.NO.45/1,, BESTAVARIPET VILLAGE, , City=BESTAVARIPETA, District=PRAKASAM, State=Andhra Pradesh",Andhra Pradesh,PRAKASAM,BESTAVARIPETA,"SY.NO.45/1,, BESTAVARIPET VILLAGE, , City=BESTAVARIPETA, District=PRAKASAM, State=Andhra Pradesh",15.538113,79.098187,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-16.810696-81.249489,"42/2 42/3,, BHIMADOLE, , City=BHIMADOLE, District=ELURU, State=Andhra Pradesh",Andhra Pradesh,ELURU,BHIMADOLE,"42/2 42/3,, BHIMADOLE, , City=BHIMADOLE, District=ELURU, State=Andhra Pradesh",16.810696,81.249489,BPCL,Govt.,Bharat AC,AC,3.0,3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-16.542846-81.511434,"NEAR PADMALAYA THEATRE, BHIMAVARAM - JP ROAD, , City=BHIMAVARAM, District=WEST GODAVARI, State=Andhra Pradesh",Andhra Pradesh,WEST GODAVARI,BHIMAVARAM,"NEAR PADMALAYA THEATRE, BHIMAVARAM - JP ROAD, , City=BHIMAVARAM, District=WEST GODAVARI, State=Andhra Pradesh",16.542846,81.511434,BPCL,Govt.,Bharat AC,AC,3.0,3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.026718-83.491375,"SY NO.188/11A-1,188/11A-2,188/12A-1, 188/12A-2, BHOGAPURAM VILLAGE, , City=BHOGAPURAM, District=VIZIANAGARAM, State=Andhra",Andhra Pradesh,VIZIANAGARAM,BHOGAPURAM,"SY NO.188/11A-1,188/11A-2,188/12A-1, 188/12A-2, BHOGAPURAM VILLAGE, , City=BHOGAPURAM, District=VIZIANAGARAM, State=Andhra",18.026718,83.491375,BPCL,Govt.,Type II; CCS,AC+DC,60.0,7; 60,3,2,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-16.578183-81.276789,"SY NO 42/2 B2, NH 214, , City=BHUJABALAPATNAM, District=ELURU, State=Andhra Pradesh",Andhra Pradesh,ELURU,BHUJABALAPATNAM,"SY NO 42/2 B2, NH 214, , City=BHUJABALAPATNAM, District=ELURU, State=Andhra Pradesh",16.578183,81.276789,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.483093-83.285096,"BHUSAIVALASA, RAMABHADRAPURAM MANDAL, , City=BHUSAIVALASA, District=VIZIANAGARAM, State=Andhra Pradesh",Andhra Pradesh,VIZIANAGARAM,BHUSAIVALASA,"BHUSAIVALASA, RAMABHADRAPURAM MANDAL, , City=BHUSAIVALASA, District=VIZIANAGARAM, State=Andhra Pradesh",18.483093,83.285096,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.038960-83.406465,"NH-23, VIZIANAGARM-VIZAG ROAD, DENKADA MANDAL, , City=BODDAVALASA, District=VIZIANAGARAM, State=Andhra Pradesh",Andhra Pradesh,VIZIANAGARAM,BODDAVALASA,"NH-23, VIZIANAGARM-VIZAG ROAD, DENKADA MANDAL, , City=BODDAVALASA, District=VIZIANAGARAM, State=Andhra Pradesh",18.03896,83.406465,BPCL,Govt.,CCS,DC,120.0,120,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-14.588128-79.981626,"SY.NO.272, ON NH-16 (OLD NH-5), NEAR KAMMAPALEM VILLAGE, , City=BODDUVARIPALEM, KODAVALUR MANDAL, District=SRI POTTI",Andhra Pradesh,Sri Potti Sriramulu Nellore,"BODDUVARIPALEM, KODAVALUR MANDAL","SY.NO.272, ON NH-16 (OLD NH-5), NEAR KAMMAPALEM VILLAGE, , City=BODDUVARIPALEM, KODAVALUR MANDAL, District=SRI POTTI",14.588128,79.981626,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-14.534003-79.879993,"NELLORE BOMBAY HIGHWAY, - ROAD, , City=BUCHIREDDYPALEM, District=SRI POTTI SRIRAMULU, State=Andhra",Andhra Pradesh,Sri Potti Sriramulu Nellore,BUCHIREDDYPALEM,"NELLORE BOMBAY HIGHWAY, - ROAD, , City=BUCHIREDDYPALEM, District=SRI POTTI SRIRAMULU, State=Andhra",14.534003,79.879993,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-15.319383-78.223144,Hp Ap Prisons Fuel Station Bgp Banaganapalli,Andhra Pradesh,Kurnool,Banaganapalli,Hp Ap Prisons Fuel Station Bgp Banaganapalli,15.319383,78.223144,HPCL,Govt.,Type-II AC,AC,7.4,7.4,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-13.201659-78.954668,"Ms/Hsd Lucas & Co.,Nalagampalli Nalagampalli",Andhra Pradesh,Chittoor,Bangarupalem,"Ms/Hsd Lucas & Co.,Nalagampalli Nalagampalli",13.201659,78.954668,HPCL,Govt.,Type-II AC; CCS-II,AC+DC,30.0,7.4; 30,2,2,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-13.203592-78.941566,"Nandi Food Plaza, Nalagam Palli, Nh 69 - 174 Nalagampalli Chittoor-Bangalore Highway Close To Bangarupalem, Village,",Andhra Pradesh,Chittoor,Bangarupalem,"Nandi Food Plaza, Nalagam Palli, Nh 69 - 174 Nalagampalli Chittoor-Bangalore Highway Close To Bangarupalem, Village,",13.203592,78.941566,Tata Power,Private,CCS-II,DC,25.0,25,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-15.906781-80.654859,423-1 Harbour Road Nizampatnam Village & Mandal Guntur District,Andhra Pradesh,Bapatla,Bapatla,423-1 Harbour Road Nizampatnam Village & Mandal Guntur District,15.906781,80.654859,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-15.938815-80.690081,Amudalapalli Village Nizampatnam M - Repalli Road Guntur District,Andhra Pradesh,Bapatla,Bapatla,Amudalapalli Village Nizampatnam M - Repalli Road Guntur District,15.938815,80.690081,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-16.052965-80.684243,Bapatla -Vellatur Road Lock T1-432/3/4 Dno:160 Andhra Pradesh,Andhra Pradesh,Bapatla,Bapatla,Bapatla -Vellatur Road Lock T1-432/3/4 Dno:160 Andhra Pradesh,16.052965,80.684243,IOCL,Govt.,CCS-II,DC,60.0,60,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-15.963520-79.920600,Kukatlapalli Village Ballikurava Mandal Prakasam District,Andhra Pradesh,Bapatla,Bapatla,Kukatlapalli Village Ballikurava Mandal Prakasam District,15.96352,79.9206,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-15.941600-80.535800,On Nh 216 Bapatla To Cherukupalli R Karlapalem Village & Mandal Guntur District,Andhra Pradesh,Bapatla,Bapatla,On Nh 216 Bapatla To Cherukupalli R Karlapalem Village & Mandal Guntur District,15.9416,80.5358,IOCL,Govt.,CCS-II,DC,60.0,60,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-15.813500-80.043000,Prakasam Districtrs.No.31/11A 32/ Pangaluru Mandal Lock No.21020/65 Andhra Pradesh,Andhra Pradesh,Bapatla,Bapatla,Prakasam Districtrs.No.31/11A 32/ Pangaluru Mandal Lock No.21020/65 Andhra Pradesh,15.8135,80.043,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-15.936880-80.850292,Sy.No. 87-2B Main Road Potumeraka Village Repalle Manda Guntur District,Andhra Pradesh,Bapatla,Bapatla,Sy.No. 87-2B Main Road Potumeraka Village Repalle Manda Guntur District,15.93688,80.850292,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-16.545175-81.519940,"Nagari, Andhra Pradesh 517590 Hotel Grand Leela Krishna, Bhimavaram, Undi Rd, Balusumoodi, 534202",Andhra Pradesh,West Godavari,Bhimavaram,"Nagari, Andhra Pradesh 517590 Hotel Grand Leela Krishna, Bhimavaram, Undi Rd, Balusumoodi, 534202",16.545175,81.51994,Tata Power,Private,Combo (CCS-II + CHAdeMO),DC,25.0,25,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-16.544476-81.516966,"Pradesh 521225 Ggv8+Qq3, Abhiruchi Building, Juvvalapalem Rd, Hamsameda, Bhimavaram, Andhra 534202",Andhra Pradesh,West Godavari,Bhimavaram,"Pradesh 521225 Ggv8+Qq3, Abhiruchi Building, Juvvalapalem Rd, Hamsameda, Bhimavaram, Andhra 534202",16.544476,81.516966,Ather,Private,LEV DC Charge Point (IS-17017-2-7),DC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-16.553485-81.509125,"Rk Complex, Undi Rd, Narasimhapuram, Bhimavaram, Andhra Pradesh 534202",Andhra Pradesh,West Godavari,Bhimavaram,"Rk Complex, Undi Rd, Narasimhapuram, Bhimavaram, Andhra Pradesh 534202",16.553485,81.509125,Ather,Private,LEV DC Charge Point (IS-17017-2-7),DC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-15.604847-80.092433,"SY NO.344/1 344/3 344/4, NAGULUPPALAPADU MANDAL, , City=CHADALAVADA VILLAGE, District=PRAKASAM, State=Andhra Pradesh",Andhra Pradesh,PRAKASAM,CHADALAVADA VILLAGE,"SY NO.344/1 344/3 344/4, NAGULUPPALAPADU MANDAL, , City=CHADALAVADA VILLAGE, District=PRAKASAM, State=Andhra Pradesh",15.604847,80.092433,BPCL,Govt.,Type II,AC,7.0,7,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-14.962950-78.581660,"NH 18, CHAGLAMARI, TOWARDS NANDYAL, , City=CHAGALAMARI, District=NANDYAL, State=Andhra Pradesh",Andhra Pradesh,Nandyal,CHAGALAMARI,"NH 18, CHAGLAMARI, TOWARDS NANDYAL, , City=CHAGALAMARI, District=NANDYAL, State=Andhra Pradesh",14.96295,78.58166,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-13.579145-79.305673,"SY.NO 316/1B3B , 288/2B, DOOR NO 10PP, CHANDRAGIRI FORT, City=CHANDRAGIRI, District=TIRUPATI, State=Andhra Pradesh",Andhra Pradesh,TIRUPATI,CHANDRAGIRI,"SY.NO 316/1B3B , 288/2B, DOOR NO 10PP, CHANDRAGIRI FORT, City=CHANDRAGIRI, District=TIRUPATI, State=Andhra Pradesh",13.579145,79.305673,BPCL,Govt.,CCS,DC,120.0,120,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-16.214074-80.518189,"1-12A, PONNURU ROAD, , City=CHEBROLU, District=GUNTUR, State=Andhra Pradesh",Andhra Pradesh,GUNTUR,CHEBROLU,"1-12A, PONNURU ROAD, , City=CHEBROLU, District=GUNTUR, State=Andhra Pradesh",16.214074,80.518189,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-14.516730-79.575200,"SY.NO.359/2, 359/3, MAIN ROAD,, , City=CHEJERLA, District=SRI POTTI SRIRAMULU, State=Andhra Pradesh",Andhra Pradesh,Sri Potti Sriramulu Nellore,CHEJERLA,"SY.NO.359/2, 359/3, MAIN ROAD,, , City=CHEJERLA, District=SRI POTTI SRIRAMULU, State=Andhra Pradesh",14.51673,79.5752,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-16.037341-80.665032,"SY NO. 419/4,420/3,419/8A,419/8B, ARUMBAKA, , City=CHERUKUPALLI, District=BAPATLA, State=Andhra Pradesh",Andhra Pradesh,BAPATLA,CHERUKUPALLI,"SY NO. 419/4,420/3,419/8A,419/8B, ARUMBAKA, , City=CHERUKUPALLI, District=BAPATLA, State=Andhra Pradesh",16.037341,80.665032,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-16.082320-80.172425,"CHIRALA ROAD, PASUMARRU, , City=CHILAKALURIPETA, District=PALNADU, State=Andhra Pradesh",Andhra Pradesh,PALNADU,CHILAKALURIPETA,"CHIRALA ROAD, PASUMARRU, , City=CHILAKALURIPETA, District=PALNADU, State=Andhra Pradesh",16.08232,80.172425,BPCL,Govt.,Bharat AC,AC,3.0,3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-16.101258-80.161072,"NARASARAOPETA ROAD, CHILAKALURIPETA, , City=CHILAKALURIPETA, District=PALNADU, State=Andhra Pradesh",Andhra Pradesh,PALNADU,CHILAKALURIPETA,"NARASARAOPETA ROAD, CHILAKALURIPETA, , City=CHILAKALURIPETA, District=PALNADU, State=Andhra Pradesh",16.101258,80.161072,BPCL,Govt.,Bharat AC,AC,3.0,3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-16.046964-80.140710,"NH-16, MURIKIPUDI VILLAGE, , City=CHILAKALURIPETA, District=PALNADU, State=Andhra Pradesh",Andhra Pradesh,PALNADU,CHILAKALURIPETA,"NH-16, MURIKIPUDI VILLAGE, , City=CHILAKALURIPETA, District=PALNADU, State=Andhra Pradesh",16.046964,80.14071,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-16.889416-80.148908,"VIJAYAWADA ROAD, NH 65, , City=CHILLAKALLU, District=NTR, State=Andhra Pradesh",Andhra Pradesh,NTR,CHILLAKALLU,"VIJAYAWADA ROAD, NH 65, , City=CHILLAKALLU, District=NTR, State=Andhra Pradesh",16.889416,80.148908,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-14.121290-79.871463,"BYEPASS ROAD, CHILLAKUR VILLAGE, , City=CHILLAKUR, District=TIRUPATI, State=Andhra Pradesh",Andhra Pradesh,TIRUPATI,CHILLAKUR,"BYEPASS ROAD, CHILLAKUR VILLAGE, , City=CHILLAKUR, District=TIRUPATI, State=Andhra Pradesh",14.12129,79.871463,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-15.587299-79.851519,"ONGOLE - CHIMAKURTHI ROAD, PRAKASAM DISTRICT, , City=CHIMAKURTHY, District=PRAKASAM, State=Andhra Pradesh",Andhra Pradesh,PRAKASAM,CHIMAKURTHY,"ONGOLE - CHIMAKURTHI ROAD, PRAKASAM DISTRICT, , City=CHIMAKURTHY, District=PRAKASAM, State=Andhra Pradesh",15.587299,79.851519,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-13.650650-79.079597,"CHINNAGOTTIGALLU, , City=CHINNAGOTTIGALLU, District=TIRUPATI, State=Andhra Pradesh",Andhra Pradesh,TIRUPATI,CHINNAGOTTIGALLU,"CHINNAGOTTIGALLU, , City=CHINNAGOTTIGALLU, District=TIRUPATI, State=Andhra Pradesh",13.65065,79.079597,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-17.062949-80.983369,"BHARAT PETROLEUM DEALERS, #, , City=CHINTALAPUDI, District=ELURU, State=Andhra Pradesh",Andhra Pradesh,ELURU,CHINTALAPUDI,"BHARAT PETROLEUM DEALERS, #, , City=CHINTALAPUDI, District=ELURU, State=Andhra Pradesh",17.062949,80.983369,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-15.839642-80.369512,"NEAR ITC, CHIRAL- BAPETLA ROAD, , City=CHIRALA, District=BAPATLA, State=Andhra Pradesh",Andhra Pradesh,BAPATLA,CHIRALA,"NEAR ITC, CHIRAL- BAPETLA ROAD, , City=CHIRALA, District=BAPATLA, State=Andhra Pradesh",15.839642,80.369512,BPCL,Govt.,Bharat AC,AC,3.0,3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-15.840481-80.357379,"SY NO. 133/3, PERALA VILLAGE, CHIRALA, , City=CHIRALA, District=BAPATLA, State=Andhra Pradesh",Andhra Pradesh,BAPATLA,CHIRALA,"SY NO. 133/3, PERALA VILLAGE, CHIRALA, , City=CHIRALA, District=BAPATLA, State=Andhra Pradesh",15.840481,80.357379,BPCL,Govt.,Type II,AC,7.0,7,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-13.213600-79.096708,"PALAMANER ROAD, CHITTOOR TOWN, , City=CHITTOOR District=CHITTOOR, State=Andhra Pradesh",Andhra Pradesh,CHITTOOR,CHITTOOR TOWN,"PALAMANER ROAD, CHITTOOR TOWN, , City=CHITTOOR District=CHITTOOR, State=Andhra Pradesh",13.2136,79.096708,BPCL,Govt.,Bharat AC,AC,3.0,3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-13.224648-79.133466,"SUY.NO.391/3, KATTAMANCHI, CHITTOOR TOWN&MANDAL, , City=CHITTOOR TOWN, District=CHITTOOR, State=Andhra Pradesh",Andhra Pradesh,CHITTOOR,CHITTOOR TOWN,"SUY.NO.391/3, KATTAMANCHI, CHITTOOR TOWN&MANDAL, , City=CHITTOOR TOWN, District=CHITTOOR, State=Andhra Pradesh",13.224648,79.133466,BPCL,Govt.,Bharat AC,AC,3.0,3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
